16.8599 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
1.4855 	CRITICAL 	***Begin Experiment***
1.4856 	CRITICAL 	***Randomization: white_1st***
1.4856 	CRITICAL 	***Block 1 Instructions***
17.3119 	DATA 	Keypress: space
34.3740 	DATA 	Keypress: space
34.3740 	CRITICAL 	***Block 1 Experiment***
34.3741 	CRITICAL 	Stim: bf23_nc.jpg
35.3251 	DATA 	Keypress: i
35.3252 	CRITICAL 	Final keypress: i
35.5918 	CRITICAL 	Stim: wm4_nc.jpg
36.4259 	DATA 	Keypress: e
36.4260 	CRITICAL 	Final keypress: e
36.6923 	CRITICAL 	Stim: wf2_nc.jpg
37.5434 	DATA 	Keypress: e
37.5435 	CRITICAL 	Final keypress: e
37.8098 	CRITICAL 	Stim: bm56_nc.jpg
38.4607 	DATA 	Keypress: i
38.4607 	CRITICAL 	Final keypress: i
38.7271 	CRITICAL 	Stim: wm6_nc.jpg
39.3947 	DATA 	Keypress: e
39.3947 	CRITICAL 	Final keypress: e
39.6611 	CRITICAL 	Stim: wf2_nc.jpg
40.4454 	DATA 	Keypress: e
40.4455 	CRITICAL 	Final keypress: e
40.7118 	CRITICAL 	Stim: bm56_nc.jpg
41.3794 	DATA 	Keypress: i
41.3795 	CRITICAL 	Final keypress: i
41.6458 	CRITICAL 	Stim: wm6_nc.jpg
42.3301 	DATA 	Keypress: e
42.3302 	CRITICAL 	Final keypress: e
42.5965 	CRITICAL 	Stim: bm23_nc.jpg
43.2141 	DATA 	Keypress: i
43.2141 	CRITICAL 	Final keypress: i
43.4805 	CRITICAL 	Stim: bf56_nc.jpg
44.0813 	DATA 	Keypress: i
44.0814 	CRITICAL 	Final keypress: i
44.3478 	CRITICAL 	Stim: wf6_nc.jpg
45.0320 	DATA 	Keypress: e
45.0321 	CRITICAL 	Final keypress: e
45.2985 	CRITICAL 	Stim: wm4_nc.jpg
46.0161 	DATA 	Keypress: e
46.0162 	CRITICAL 	Final keypress: e
46.2825 	CRITICAL 	Stim: wf6_nc.jpg
46.9167 	DATA 	Keypress: e
46.9168 	CRITICAL 	Final keypress: e
47.1831 	CRITICAL 	Stim: wm1_nc.jpg
47.8173 	DATA 	Keypress: e
47.8174 	CRITICAL 	Final keypress: e
48.0838 	CRITICAL 	Stim: bf14_nc.jpg
48.6846 	DATA 	Keypress: i
48.6847 	CRITICAL 	Final keypress: i
48.9511 	CRITICAL 	Stim: bm14_nc.jpg
49.5186 	DATA 	Keypress: i
49.5186 	CRITICAL 	Final keypress: i
49.7850 	CRITICAL 	Stim: bm23_nc.jpg
50.3525 	DATA 	Keypress: i
50.3526 	CRITICAL 	Final keypress: i
