9.8551 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
212.5064 	CRITICAL 	***Block 6 Experiment***
212.5064 	CRITICAL 	Stim: bf23_nc.jpg
213.5916 	DATA 	Keypress: e
213.5917 	CRITICAL 	Final keypress: e
213.8574 	CRITICAL 	Stim: Terrible
214.5257 	DATA 	Keypress: i
214.5258 	CRITICAL 	Final keypress: i
214.7914 	CRITICAL 	Stim: wm4_nc.jpg
215.4263 	DATA 	Keypress: e
216.2102 	DATA 	Keypress: i
216.2103 	CRITICAL 	Final keypress: i
216.4760 	CRITICAL 	Stim: Painful
217.1944 	DATA 	Keypress: i
217.1944 	CRITICAL 	Final keypress: i
217.4600 	CRITICAL 	Stim: bm56_nc.jpg
218.1616 	DATA 	Keypress: e
218.1617 	CRITICAL 	Final keypress: e
218.4274 	CRITICAL 	Stim: Humiliate
219.0290 	DATA 	Keypress: i
219.0291 	CRITICAL 	Final keypress: i
219.2947 	CRITICAL 	Stim: bf56_nc.jpg
219.9463 	DATA 	Keypress: e
219.9464 	CRITICAL 	Final keypress: e
220.2120 	CRITICAL 	Stim: Joyful
220.9471 	DATA 	Keypress: e
220.9472 	CRITICAL 	Final keypress: e
221.2128 	CRITICAL 	Stim: wm1_nc.jpg
221.8143 	DATA 	Keypress: i
221.8144 	CRITICAL 	Final keypress: i
222.0801 	CRITICAL 	Stim: bm23_nc.jpg
222.6650 	DATA 	Keypress: e
222.6650 	CRITICAL 	Final keypress: e
222.9307 	CRITICAL 	Stim: Beautiful
223.5824 	DATA 	Keypress: e
223.5825 	CRITICAL 	Final keypress: e
223.8481 	CRITICAL 	Stim: Nasty
224.4330 	DATA 	Keypress: e
225.1502 	DATA 	Keypress: i
225.1503 	CRITICAL 	Final keypress: i
225.4159 	CRITICAL 	Stim: wm6_nc.jpg
226.0341 	DATA 	Keypress: e
226.8680 	DATA 	Keypress: i
226.8681 	CRITICAL 	Final keypress: i
227.1338 	CRITICAL 	Stim: wf3_nc.jpg
227.8855 	DATA 	Keypress: i
227.8856 	CRITICAL 	Final keypress: i
228.1512 	CRITICAL 	Stim: Marvelous
228.9531 	DATA 	Keypress: e
228.9531 	CRITICAL 	Final keypress: e
229.2187 	CRITICAL 	Stim: bf14_nc.jpg
229.7202 	DATA 	Keypress: e
229.7203 	CRITICAL 	Final keypress: e
229.9859 	CRITICAL 	Stim: Tragic
230.6209 	DATA 	Keypress: i
230.6210 	CRITICAL 	Final keypress: i
230.8866 	CRITICAL 	Stim: wf6_nc.jpg
231.3547 	DATA 	Keypress: i
231.3548 	CRITICAL 	Final keypress: i
231.6205 	CRITICAL 	Stim: Wonderful
232.1888 	DATA 	Keypress: i
233.1561 	DATA 	Keypress: e
233.1562 	CRITICAL 	Final keypress: e
233.4218 	CRITICAL 	Stim: Lovely
234.2073 	DATA 	Keypress: e
234.2074 	CRITICAL 	Final keypress: e
234.4726 	CRITICAL 	***Block 7 Instructions***
242.4785 	DATA 	Keypress: space
242.4785 	CRITICAL 	***Block 7 Experiment***
242.4786 	CRITICAL 	Stim: Joyful
243.0802 	DATA 	Keypress: e
243.0802 	CRITICAL 	Final keypress: e
243.3459 	CRITICAL 	Stim: wm6_nc.jpg
244.0475 	DATA 	Keypress: i
244.0476 	CRITICAL 	Final keypress: i
244.3132 	CRITICAL 	Stim: bf14_nc.jpg
244.8980 	DATA 	Keypress: e
244.8981 	CRITICAL 	Final keypress: e
245.1638 	CRITICAL 	Stim: Superb
245.7655 	DATA 	Keypress: e
245.7655 	CRITICAL 	Final keypress: e
246.0311 	CRITICAL 	Stim: bm23_nc.jpg
246.5993 	DATA 	Keypress: e
246.5994 	CRITICAL 	Final keypress: e
246.8650 	CRITICAL 	Stim: wm4_nc.jpg
247.4166 	DATA 	Keypress: i
247.4167 	CRITICAL 	Final keypress: i
247.6823 	CRITICAL 	Stim: wf2_nc.jpg
248.2672 	DATA 	Keypress: i
248.2673 	CRITICAL 	Final keypress: i
248.5330 	CRITICAL 	Stim: Tragic
249.4015 	DATA 	Keypress: i
249.4016 	CRITICAL 	Final keypress: i
249.6671 	CRITICAL 	Stim: bm14_nc.jpg
250.2187 	DATA 	Keypress: e
250.2188 	CRITICAL 	Final keypress: e
250.4844 	CRITICAL 	Stim: wf2_nc.jpg
251.0359 	DATA 	Keypress: e
251.5863 	DATA 	Keypress: i
251.5864 	CRITICAL 	Final keypress: i
251.8521 	CRITICAL 	Stim: Nasty
253.0041 	DATA 	Keypress: i
253.0042 	CRITICAL 	Final keypress: i
253.2698 	CRITICAL 	Stim: wm4_nc.jpg
253.9047 	DATA 	Keypress: i
253.9048 	CRITICAL 	Final keypress: i
254.1704 	CRITICAL 	Stim: Glorious
254.7721 	DATA 	Keypress: e
254.7722 	CRITICAL 	Final keypress: e
255.0378 	CRITICAL 	Stim: bm56_nc.jpg
255.6393 	DATA 	Keypress: e
255.6394 	CRITICAL 	Final keypress: e
255.9051 	CRITICAL 	Stim: wm6_nc.jpg
256.4566 	DATA 	Keypress: i
256.4567 	CRITICAL 	Final keypress: i
256.7223 	CRITICAL 	Stim: Glorious
257.3740 	DATA 	Keypress: e
257.3741 	CRITICAL 	Final keypress: e
257.6397 	CRITICAL 	Stim: bm14_nc.jpg
258.2246 	DATA 	Keypress: e
258.2247 	CRITICAL 	Final keypress: e
258.4903 	CRITICAL 	Stim: Awful
259.1253 	DATA 	Keypress: i
259.1254 	CRITICAL 	Final keypress: i
259.3910 	CRITICAL 	Stim: Beautiful
259.9595 	DATA 	Keypress: e
259.9596 	CRITICAL 	Final keypress: e
260.2249 	CRITICAL 	Stim: Wonderful
260.8599 	DATA 	Keypress: e
260.8600 	CRITICAL 	Final keypress: e
261.1256 	CRITICAL 	Stim: Horrible
261.7272 	DATA 	Keypress: i
261.7273 	CRITICAL 	Final keypress: i
261.9929 	CRITICAL 	Stim: Terrible
262.7280 	DATA 	Keypress: i
262.7281 	CRITICAL 	Final keypress: i
262.9936 	CRITICAL 	Stim: bm56_nc.jpg
263.6452 	DATA 	Keypress: e
263.6453 	CRITICAL 	Final keypress: e
263.9110 	CRITICAL 	Stim: bf56_nc.jpg
264.4958 	DATA 	Keypress: e
264.4959 	CRITICAL 	Final keypress: e
264.7616 	CRITICAL 	Stim: Pleasure
265.3799 	DATA 	Keypress: e
265.3800 	CRITICAL 	Final keypress: e
265.6456 	CRITICAL 	Stim: Lovely
266.2139 	DATA 	Keypress: e
266.2140 	CRITICAL 	Final keypress: e
266.4796 	CRITICAL 	Stim: bm23_nc.jpg
267.0311 	DATA 	Keypress: e
267.0312 	CRITICAL 	Final keypress: e
267.2968 	CRITICAL 	Stim: wf6_nc.jpg
268.0651 	DATA 	Keypress: i
268.0652 	CRITICAL 	Final keypress: i
268.3309 	CRITICAL 	Stim: Nasty
268.9326 	DATA 	Keypress: e
269.6664 	DATA 	Keypress: i
269.6665 	CRITICAL 	Final keypress: i
269.9321 	CRITICAL 	Stim: bf56_nc.jpg
270.5837 	DATA 	Keypress: e
270.5838 	CRITICAL 	Final keypress: e
270.8494 	CRITICAL 	Stim: Humiliate
271.5678 	DATA 	Keypress: i
271.5679 	CRITICAL 	Final keypress: i
271.8335 	CRITICAL 	Stim: bf23_nc.jpg
272.4854 	DATA 	Keypress: e
272.4855 	CRITICAL 	Final keypress: e
272.7508 	CRITICAL 	Stim: Horrible
273.3692 	DATA 	Keypress: i
273.3693 	CRITICAL 	Final keypress: i
273.6348 	CRITICAL 	Stim: wf3_nc.jpg
274.1697 	DATA 	Keypress: i
274.1697 	CRITICAL 	Final keypress: i
274.4354 	CRITICAL 	Stim: Superb
275.1038 	DATA 	Keypress: e
275.1039 	CRITICAL 	Final keypress: e
275.3694 	CRITICAL 	Stim: wf3_nc.jpg
276.0711 	DATA 	Keypress: i
276.0711 	CRITICAL 	Final keypress: i
276.3368 	CRITICAL 	Stim: Joyful
276.8884 	DATA 	Keypress: e
276.8885 	CRITICAL 	Final keypress: e
277.1541 	CRITICAL 	Stim: wf6_nc.jpg
277.9891 	DATA 	Keypress: i
277.9892 	CRITICAL 	Final keypress: i
278.2549 	CRITICAL 	Stim: Painful
278.9066 	DATA 	Keypress: i
278.9067 	CRITICAL 	Final keypress: i
279.1722 	CRITICAL 	Stim: Terrible
279.7239 	DATA 	Keypress: i
279.7240 	CRITICAL 	Final keypress: i
279.9895 	DATA 	***End of Run***
285.1433 	DATA 	Keypress: escape
