8.9265 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
166.9391 	DATA 	Keypress: e
166.9392 	CRITICAL 	Final keypress: e
167.2047 	CRITICAL 	Stim: wf6_nc.jpg
168.2232 	DATA 	Keypress: i
168.2233 	CRITICAL 	Final keypress: i
168.4890 	CRITICAL 	Stim: Painful
169.1242 	DATA 	Keypress: i
169.1243 	CRITICAL 	Final keypress: i
169.3896 	CRITICAL 	Stim: Terrible
170.0413 	DATA 	Keypress: i
170.0414 	CRITICAL 	Final keypress: i
170.3070 	CRITICAL 	***Block 5 Instructions***
177.8792 	DATA 	Keypress: space
177.8792 	CRITICAL 	***Block 5 Experiment***
177.8793 	CRITICAL 	Stim: bf23_nc.jpg
178.7302 	DATA 	Keypress: i
178.7303 	CRITICAL 	Final keypress: i
178.9967 	CRITICAL 	Stim: wm4_nc.jpg
179.6309 	DATA 	Keypress: e
179.6310 	CRITICAL 	Final keypress: e
179.8973 	CRITICAL 	Stim: wf2_nc.jpg
180.7984 	DATA 	Keypress: e
180.7985 	CRITICAL 	Final keypress: e
181.0648 	CRITICAL 	Stim: bm56_nc.jpg
181.6991 	DATA 	Keypress: i
181.6992 	CRITICAL 	Final keypress: i
181.9655 	CRITICAL 	Stim: wm6_nc.jpg
182.8333 	DATA 	Keypress: e
182.8334 	CRITICAL 	Final keypress: e
183.0996 	CRITICAL 	Stim: wf2_nc.jpg
184.1175 	DATA 	Keypress: e
184.1176 	CRITICAL 	Final keypress: e
184.3839 	CRITICAL 	Stim: bm56_nc.jpg
185.0682 	DATA 	Keypress: i
185.0683 	CRITICAL 	Final keypress: i
185.3346 	CRITICAL 	Stim: wm6_nc.jpg
186.0189 	DATA 	Keypress: e
186.0190 	CRITICAL 	Final keypress: e
186.2853 	CRITICAL 	Stim: bm23_nc.jpg
186.8695 	DATA 	Keypress: i
186.8696 	CRITICAL 	Final keypress: i
187.1359 	CRITICAL 	Stim: bf56_nc.jpg
187.9703 	DATA 	Keypress: i
187.9704 	CRITICAL 	Final keypress: i
188.2367 	CRITICAL 	Stim: wf6_nc.jpg
189.0545 	DATA 	Keypress: e
189.0546 	CRITICAL 	Final keypress: e
189.3208 	CRITICAL 	Stim: wm4_nc.jpg
190.3220 	DATA 	Keypress: e
190.3221 	CRITICAL 	Final keypress: e
190.5884 	CRITICAL 	Stim: wf6_nc.jpg
191.3895 	DATA 	Keypress: e
191.3896 	CRITICAL 	Final keypress: e
191.6559 	CRITICAL 	Stim: wm1_nc.jpg
192.4902 	DATA 	Keypress: e
192.4903 	CRITICAL 	Final keypress: e
192.7567 	CRITICAL 	Stim: bf14_nc.jpg
193.4076 	DATA 	Keypress: i
193.4077 	CRITICAL 	Final keypress: i
193.6740 	CRITICAL 	Stim: bm14_nc.jpg
194.2582 	DATA 	Keypress: i
194.2583 	CRITICAL 	Final keypress: i
194.5246 	CRITICAL 	Stim: bm23_nc.jpg
195.2589 	DATA 	Keypress: i
195.2590 	CRITICAL 	Final keypress: i
195.5254 	CRITICAL 	Stim: bf23_nc.jpg
196.2263 	DATA 	Keypress: i
196.2264 	CRITICAL 	Final keypress: i
196.4927 	CRITICAL 	Stim: wm1_nc.jpg
197.1770 	DATA 	Keypress: e
197.1771 	CRITICAL 	Final keypress: e
197.4434 	CRITICAL 	Stim: bm14_nc.jpg
198.0276 	DATA 	Keypress: i
198.0277 	CRITICAL 	Final keypress: i
198.2941 	CRITICAL 	***Block 6 Instructions***
206.9170 	DATA 	Keypress: space
206.9171 	CRITICAL 	***Block 6 Experiment***
206.9171 	CRITICAL 	Stim: Glorious
207.7689 	DATA 	Keypress: e
207.7689 	CRITICAL 	Final keypress: e
208.0346 	CRITICAL 	Stim: Beautiful
208.7696 	DATA 	Keypress: e
208.7697 	CRITICAL 	Final keypress: e
209.0352 	CRITICAL 	Stim: Joyful
209.7036 	DATA 	Keypress: e
209.7037 	CRITICAL 	Final keypress: e
209.9692 	CRITICAL 	Stim: wf2_nc.jpg
211.1045 	DATA 	Keypress: i
211.7049 	DATA 	Keypress: e
211.7050 	CRITICAL 	Final keypress: e
211.9707 	CRITICAL 	Stim: bm23_nc.jpg
212.7224 	DATA 	Keypress: i
212.7224 	CRITICAL 	Final keypress: i
212.9881 	CRITICAL 	Stim: bm56_nc.jpg
213.9566 	DATA 	Keypress: i
213.9567 	CRITICAL 	Final keypress: i
214.2223 	CRITICAL 	Stim: Horrible
214.8907 	DATA 	Keypress: i
214.8908 	CRITICAL 	Final keypress: i
215.1564 	CRITICAL 	Stim: Marvelous
216.8088 	DATA 	Keypress: e
216.8089 	CRITICAL 	Final keypress: e
217.0744 	CRITICAL 	Stim: bf14_nc.jpg
217.8594 	DATA 	Keypress: i
217.8595 	CRITICAL 	Final keypress: i
218.1252 	CRITICAL 	Stim: Awful
218.8936 	DATA 	Keypress: i
218.8937 	CRITICAL 	Final keypress: i
219.1593 	CRITICAL 	Stim: Agony
220.1445 	DATA 	Keypress: i
220.1446 	CRITICAL 	Final keypress: i
220.4102 	CRITICAL 	Stim: bf23_nc.jpg
221.1285 	DATA 	Keypress: i
221.1286 	CRITICAL 	Final keypress: i
221.3942 	CRITICAL 	Stim: bm14_nc.jpg
222.0625 	DATA 	Keypress: i
222.0626 	CRITICAL 	Final keypress: i
222.3283 	CRITICAL 	Stim: wm4_nc.jpg
223.1800 	DATA 	Keypress: e
223.1801 	CRITICAL 	Final keypress: e
223.4457 	CRITICAL 	Stim: wf3_nc.jpg
224.3809 	DATA 	Keypress: e
224.3810 	CRITICAL 	Final keypress: e
224.6466 	CRITICAL 	Stim: Wonderful
225.2983 	DATA 	Keypress: e
225.2984 	CRITICAL 	Final keypress: e
225.5640 	CRITICAL 	Stim: Terrible
226.4158 	DATA 	Keypress: i
226.4159 	CRITICAL 	Final keypress: i
226.6814 	CRITICAL 	Stim: Tragic
227.2664 	DATA 	Keypress: i
227.2665 	CRITICAL 	Final keypress: i
227.5320 	CRITICAL 	Stim: wf6_nc.jpg
228.3338 	DATA 	Keypress: e
228.3339 	CRITICAL 	Final keypress: e
228.5995 	CRITICAL 	Stim: wm6_nc.jpg
229.2845 	DATA 	Keypress: e
229.2846 	CRITICAL 	Final keypress: e
229.5502 	CRITICAL 	***Block 7 Instructions***
235.1543 	DATA 	Keypress: space
235.1543 	CRITICAL 	***Block 7 Experiment***
235.1544 	CRITICAL 	Stim: Lovely
235.8894 	DATA 	Keypress: e
235.8894 	CRITICAL 	Final keypress: e
236.1551 	CRITICAL 	Stim: Horrible
236.8234 	DATA 	Keypress: i
236.8234 	CRITICAL 	Final keypress: i
237.0890 	CRITICAL 	Stim: bf14_nc.jpg
237.8407 	DATA 	Keypress: i
237.8408 	CRITICAL 	Final keypress: i
238.1064 	CRITICAL 	Stim: Painful
238.7414 	DATA 	Keypress: i
238.7415 	CRITICAL 	Final keypress: i
239.0071 	CRITICAL 	Stim: Glorious
239.6921 	DATA 	Keypress: e
239.6922 	CRITICAL 	Final keypress: e
239.9578 	CRITICAL 	Stim: Superb
240.5761 	DATA 	Keypress: e
240.5762 	CRITICAL 	Final keypress: e
240.8418 	CRITICAL 	Stim: bm14_nc.jpg
241.5601 	DATA 	Keypress: i
241.5602 	CRITICAL 	Final keypress: i
241.8258 	CRITICAL 	Stim: wf2_nc.jpg
242.4273 	DATA 	Keypress: e
242.4274 	CRITICAL 	Final keypress: e
242.6931 	CRITICAL 	Stim: Humiliate
243.2781 	DATA 	Keypress: i
243.2782 	CRITICAL 	Final keypress: i
243.5437 	CRITICAL 	Stim: bm56_nc.jpg
244.8625 	DATA 	Keypress: i
244.8626 	CRITICAL 	Final keypress: i
245.1282 	CRITICAL 	Stim: Awful
245.7966 	DATA 	Keypress: i
245.7967 	CRITICAL 	Final keypress: i
246.0623 	CRITICAL 	Stim: wm4_nc.jpg
246.7305 	DATA 	Keypress: e
246.7306 	CRITICAL 	Final keypress: e
246.9962 	CRITICAL 	Stim: Beautiful
247.8314 	DATA 	Keypress: e
247.8315 	CRITICAL 	Final keypress: e
248.0970 	CRITICAL 	Stim: bm23_nc.jpg
248.8154 	DATA 	Keypress: i
248.8154 	CRITICAL 	Final keypress: i
249.0811 	CRITICAL 	Stim: Marvelous
250.0497 	DATA 	Keypress: e
250.0498 	CRITICAL 	Final keypress: e
250.3153 	CRITICAL 	Stim: Joyful
250.9170 	DATA 	Keypress: e
250.9171 	CRITICAL 	Final keypress: e
251.1826 	CRITICAL 	Stim: wm1_nc.jpg
251.8342 	DATA 	Keypress: e
251.8343 	CRITICAL 	Final keypress: e
252.1000 	CRITICAL 	Stim: Nasty
252.7183 	DATA 	Keypress: i
252.7184 	CRITICAL 	Final keypress: i
252.9839 	CRITICAL 	Stim: bm14_nc.jpg
253.5522 	DATA 	Keypress: i
253.5522 	CRITICAL 	Final keypress: i
253.8179 	CRITICAL 	Stim: Humiliate
254.4196 	DATA 	Keypress: i
254.4197 	CRITICAL 	Final keypress: i
254.6852 	CRITICAL 	Stim: wf2_nc.jpg
255.3034 	DATA 	Keypress: e
255.3035 	CRITICAL 	Final keypress: e
255.5692 	CRITICAL 	Stim: wf3_nc.jpg
256.8212 	DATA 	Keypress: e
256.8213 	CRITICAL 	Final keypress: e
257.0869 	CRITICAL 	Stim: bf56_nc.jpg
257.8219 	DATA 	Keypress: i
257.8220 	CRITICAL 	Final keypress: i
258.0877 	CRITICAL 	Stim: Awful
258.6893 	DATA 	Keypress: i
258.6894 	CRITICAL 	Final keypress: i
258.9550 	CRITICAL 	Stim: wf6_nc.jpg
259.6066 	DATA 	Keypress: e
259.6067 	CRITICAL 	Final keypress: e
259.8723 	CRITICAL 	Stim: bf56_nc.jpg
260.4572 	DATA 	Keypress: i
260.4573 	CRITICAL 	Final keypress: i
260.7229 	CRITICAL 	Stim: Joyful
261.3746 	DATA 	Keypress: e
261.3747 	CRITICAL 	Final keypress: e
261.6403 	CRITICAL 	Stim: bf14_nc.jpg
262.3252 	DATA 	Keypress: i
262.3253 	CRITICAL 	Final keypress: i
262.5910 	CRITICAL 	Stim: Nasty
263.1426 	DATA 	Keypress: i
263.1427 	CRITICAL 	Final keypress: i
263.4082 	CRITICAL 	Stim: Horrible
264.0099 	DATA 	Keypress: i
264.0099 	CRITICAL 	Final keypress: i
264.2755 	CRITICAL 	Stim: wf3_nc.jpg
264.8771 	DATA 	Keypress: e
264.8771 	CRITICAL 	Final keypress: e
265.1428 	CRITICAL 	Stim: bf23_nc.jpg
265.7277 	DATA 	Keypress: i
265.7278 	CRITICAL 	Final keypress: i
265.9934 	CRITICAL 	Stim: Agony
266.6117 	DATA 	Keypress: i
266.6118 	CRITICAL 	Final keypress: i
266.8774 	CRITICAL 	Stim: wm6_nc.jpg
267.5290 	DATA 	Keypress: e
267.5291 	CRITICAL 	Final keypress: e
267.7947 	CRITICAL 	Stim: Superb
268.3130 	DATA 	Keypress: i
268.8467 	DATA 	Keypress: e
268.8468 	CRITICAL 	Final keypress: e
269.1124 	CRITICAL 	Stim: Pleasure
270.5480 	DATA 	Keypress: e
270.5481 	CRITICAL 	Final keypress: e
270.8136 	CRITICAL 	Stim: bm56_nc.jpg
271.5153 	DATA 	Keypress: i
271.5154 	CRITICAL 	Final keypress: i
271.7810 	CRITICAL 	Stim: Marvelous
272.7664 	DATA 	Keypress: e
272.7665 	CRITICAL 	Final keypress: e
273.0319 	CRITICAL 	Stim: wm1_nc.jpg
273.8336 	DATA 	Keypress: e
273.8337 	CRITICAL 	Final keypress: e
274.0993 	CRITICAL 	Stim: wf6_nc.jpg
274.6675 	DATA 	Keypress: e
274.6676 	CRITICAL 	Final keypress: e
274.9333 	DATA 	***End of Run***
300.5186 	DATA 	Keypress: escape
