75.8105 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
1.5529 	CRITICAL 	***Begin Experiment***
1.5529 	CRITICAL 	***Randomization: black_1st***
1.5529 	CRITICAL 	***Block 1 Instructions***
29.1037 	DATA 	Keypress: space
41.9630 	DATA 	Keypress: space
41.9631 	CRITICAL 	***Block 1 Experiment***
41.9631 	CRITICAL 	Stim: bf14_nc.jpg
43.4312 	DATA 	Keypress: e
43.4312 	CRITICAL 	Final keypress: e
43.6979 	CRITICAL 	Stim: wf6_nc.jpg
44.9323 	DATA 	Keypress: i
44.9324 	CRITICAL 	Final keypress: i
45.1987 	CRITICAL 	Stim: wm1_nc.jpg
46.3500 	DATA 	Keypress: i
46.3500 	CRITICAL 	Final keypress: i
46.6164 	CRITICAL 	Stim: bm56_nc.jpg
47.3674 	DATA 	Keypress: e
47.3675 	CRITICAL 	Final keypress: e
47.6338 	CRITICAL 	Stim: wf6_nc.jpg
48.4349 	DATA 	Keypress: i
48.4349 	CRITICAL 	Final keypress: i
48.7012 	CRITICAL 	Stim: bm23_nc.jpg
49.6023 	DATA 	Keypress: e
49.6024 	CRITICAL 	Final keypress: e
49.8688 	CRITICAL 	Stim: bm14_nc.jpg
50.6364 	DATA 	Keypress: e
50.6365 	CRITICAL 	Final keypress: e
50.9028 	CRITICAL 	Stim: bm23_nc.jpg
51.5204 	DATA 	Keypress: e
51.5205 	CRITICAL 	Final keypress: e
51.7868 	CRITICAL 	Stim: wf3_nc.jpg
52.5378 	DATA 	Keypress: i
52.5379 	CRITICAL 	Final keypress: i
52.8042 	CRITICAL 	Stim: wf2_nc.jpg
53.4218 	DATA 	Keypress: i
53.4219 	CRITICAL 	Final keypress: i
53.6882 	CRITICAL 	Stim: bm14_nc.jpg
54.3057 	DATA 	Keypress: e
54.3058 	CRITICAL 	Final keypress: e
54.5722 	CRITICAL 	Stim: wm4_nc.jpg
55.1731 	DATA 	Keypress: i
55.1732 	CRITICAL 	Final keypress: i
55.4395 	CRITICAL 	Stim: wm6_nc.jpg
56.0237 	DATA 	Keypress: i
56.0237 	CRITICAL 	Final keypress: i
56.2901 	CRITICAL 	Stim: bf56_nc.jpg
56.9744 	DATA 	Keypress: e
56.9744 	CRITICAL 	Final keypress: e
57.2408 	CRITICAL 	Stim: bf23_nc.jpg
