11.3536 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
1.4937 	CRITICAL 	***Begin Experiment***
1.4937 	CRITICAL 	***Randomization: black_1st***
1.4937 	CRITICAL 	***Block 1 Instructions***
41.6125 	DATA 	Keypress: space
61.4433 	DATA 	Keypress: space
61.4434 	CRITICAL 	***Block 1 Experiment***
61.4434 	CRITICAL 	Stim: bf14_nc.jpg
62.5612 	DATA 	Keypress: e
62.5613 	CRITICAL 	Final keypress: e
62.8279 	CRITICAL 	Stim: wf6_nc.jpg
63.4285 	DATA 	Keypress: e
63.9122 	DATA 	Keypress: i
63.9123 	CRITICAL 	Final keypress: i
64.1787 	CRITICAL 	Stim: wm1_nc.jpg
64.9963 	DATA 	Keypress: i
64.9964 	CRITICAL 	Final keypress: i
65.2627 	CRITICAL 	Stim: bm56_nc.jpg
65.8469 	DATA 	Keypress: e
65.8470 	CRITICAL 	Final keypress: e
66.1133 	CRITICAL 	Stim: wf6_nc.jpg
66.6141 	DATA 	Keypress: i
66.6142 	CRITICAL 	Final keypress: i
66.8805 	CRITICAL 	Stim: bm23_nc.jpg
67.3479 	DATA 	Keypress: e
67.3480 	CRITICAL 	Final keypress: e
67.6144 	CRITICAL 	Stim: bm14_nc.jpg
68.1652 	DATA 	Keypress: e
68.1653 	CRITICAL 	Final keypress: e
68.4316 	CRITICAL 	Stim: bm23_nc.jpg
68.8824 	DATA 	Keypress: e
68.8825 	CRITICAL 	Final keypress: e
69.1488 	CRITICAL 	Stim: wf3_nc.jpg
69.6162 	DATA 	Keypress: i
69.6163 	CRITICAL 	Final keypress: i
69.8827 	CRITICAL 	Stim: wf2_nc.jpg
70.4001 	DATA 	Keypress: e
70.8504 	DATA 	Keypress: i
70.8505 	CRITICAL 	Final keypress: i
71.1169 	CRITICAL 	Stim: bm14_nc.jpg
71.7678 	DATA 	Keypress: e
71.7679 	CRITICAL 	Final keypress: e
72.0513 	CRITICAL 	Stim: wm4_nc.jpg
72.8018 	DATA 	Keypress: i
72.8019 	CRITICAL 	Final keypress: i
73.0683 	CRITICAL 	Stim: wm6_nc.jpg
73.6525 	DATA 	Keypress: i
73.6525 	CRITICAL 	Final keypress: i
73.9189 	CRITICAL 	Stim: bf56_nc.jpg
74.7700 	DATA 	Keypress: e
74.7701 	CRITICAL 	Final keypress: e
75.0364 	CRITICAL 	Stim: bf23_nc.jpg
75.5205 	DATA 	Keypress: e
75.5206 	CRITICAL 	Final keypress: e
75.7869 	CRITICAL 	Stim: bm56_nc.jpg
76.3377 	DATA 	Keypress: e
76.3378 	CRITICAL 	Final keypress: e
76.6041 	CRITICAL 	Stim: wf3_nc.jpg
77.1883 	DATA 	Keypress: i
77.1884 	CRITICAL 	Final keypress: i
77.4547 	CRITICAL 	Stim: wm6_nc.jpg
77.9889 	DATA 	Keypress: i
77.9890 	CRITICAL 	Final keypress: i
78.2553 	CRITICAL 	Stim: wm1_nc.jpg
78.8562 	DATA 	Keypress: i
78.8563 	CRITICAL 	Final keypress: i
79.1226 	CRITICAL 	Stim: bf14_nc.jpg
79.6068 	DATA 	Keypress: e
79.6069 	CRITICAL 	Final keypress: e
79.8732 	CRITICAL 	***Block 2 Instructions***
93.6830 	DATA 	Keypress: space
93.6831 	CRITICAL 	***Block 2 Experiment***
93.6831 	CRITICAL 	Stim: Terrible
95.0345 	DATA 	Keypress: i
95.0346 	CRITICAL 	Final keypress: i
95.3009 	CRITICAL 	Stim: Nasty
95.9018 	DATA 	Keypress: i
95.9019 	CRITICAL 	Final keypress: i
96.1681 	CRITICAL 	Stim: Glorious
96.8024 	DATA 	Keypress: e
96.8025 	CRITICAL 	Final keypress: e
97.0688 	CRITICAL 	Stim: Lovely
97.6530 	DATA 	Keypress: e
97.6531 	CRITICAL 	Final keypress: e
97.9194 	CRITICAL 	Stim: Horrible
98.8706 	DATA 	Keypress: i
98.8707 	CRITICAL 	Final keypress: i
99.1369 	CRITICAL 	Stim: Lovely
99.7212 	DATA 	Keypress: e
99.7213 	CRITICAL 	Final keypress: e
99.9875 	CRITICAL 	Stim: Humiliate
100.6886 	DATA 	Keypress: i
100.6886 	CRITICAL 	Final keypress: i
100.9549 	CRITICAL 	Stim: Painful
