14.6607 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
1.5031 	CRITICAL 	***Begin Experiment***
1.5031 	CRITICAL 	***Randomization: white_1st***
1.5032 	CRITICAL 	***Block 1 Instructions***
41.0130 	DATA 	Keypress: space
61.0778 	DATA 	Keypress: space
61.0779 	CRITICAL 	***Block 1 Experiment***
61.0779 	CRITICAL 	Stim: bf23_nc.jpg
61.8955 	DATA 	Keypress: i
61.8956 	CRITICAL 	Final keypress: i
62.1623 	CRITICAL 	Stim: wm4_nc.jpg
62.8129 	DATA 	Keypress: e
62.8130 	CRITICAL 	Final keypress: e
63.0793 	CRITICAL 	Stim: wf2_nc.jpg
63.7636 	DATA 	Keypress: e
63.7637 	CRITICAL 	Final keypress: e
64.0301 	CRITICAL 	Stim: bm56_nc.jpg
64.6976 	DATA 	Keypress: i
64.6977 	CRITICAL 	Final keypress: i
64.9640 	CRITICAL 	Stim: wm6_nc.jpg
65.5983 	DATA 	Keypress: e
65.5983 	CRITICAL 	Final keypress: e
65.8647 	CRITICAL 	Stim: wf2_nc.jpg
66.5323 	DATA 	Keypress: e
66.5324 	CRITICAL 	Final keypress: e
66.7987 	CRITICAL 	Stim: bm56_nc.jpg
67.3996 	DATA 	Keypress: i
67.3997 	CRITICAL 	Final keypress: i
67.6660 	CRITICAL 	Stim: wm6_nc.jpg
68.4504 	DATA 	Keypress: e
68.4505 	CRITICAL 	Final keypress: e
68.7168 	CRITICAL 	Stim: bm23_nc.jpg
69.2343 	DATA 	Keypress: i
69.2344 	CRITICAL 	Final keypress: i
69.5007 	CRITICAL 	Stim: bf56_nc.jpg
70.0182 	DATA 	Keypress: i
70.0183 	CRITICAL 	Final keypress: i
70.2846 	CRITICAL 	Stim: wf6_nc.jpg
70.8521 	DATA 	Keypress: e
70.8522 	CRITICAL 	Final keypress: e
71.1186 	CRITICAL 	Stim: wm4_nc.jpg
71.6361 	DATA 	Keypress: i
72.2031 	DATA 	Keypress: e
72.2032 	CRITICAL 	Final keypress: e
72.4696 	CRITICAL 	Stim: wf6_nc.jpg
73.0204 	DATA 	Keypress: e
73.0205 	CRITICAL 	Final keypress: e
73.2868 	CRITICAL 	Stim: wm1_nc.jpg
73.8710 	DATA 	Keypress: e
73.8711 	CRITICAL 	Final keypress: e
74.1375 	CRITICAL 	Stim: bf14_nc.jpg
74.7050 	DATA 	Keypress: i
74.7051 	CRITICAL 	Final keypress: i
74.9714 	CRITICAL 	Stim: bm14_nc.jpg
75.6223 	DATA 	Keypress: i
75.6224 	CRITICAL 	Final keypress: i
75.8888 	CRITICAL 	Stim: bm23_nc.jpg
76.3062 	DATA 	Keypress: i
76.3063 	CRITICAL 	Final keypress: i
76.5726 	CRITICAL 	Stim: bf23_nc.jpg
77.1401 	DATA 	Keypress: i
77.1402 	CRITICAL 	Final keypress: i
77.4066 	CRITICAL 	Stim: wm1_nc.jpg
78.0575 	DATA 	Keypress: e
78.0576 	CRITICAL 	Final keypress: e
78.3239 	CRITICAL 	Stim: bm14_nc.jpg
78.8414 	DATA 	Keypress: i
78.8415 	CRITICAL 	Final keypress: i
79.1079 	CRITICAL 	***Block 2 Instructions***
89.9158 	DATA 	Keypress: space
89.9158 	CRITICAL 	***Block 2 Experiment***
89.9159 	CRITICAL 	Stim: Terrible
91.2174 	DATA 	Keypress: i
91.2175 	CRITICAL 	Final keypress: i
91.4837 	CRITICAL 	Stim: Nasty
92.0346 	DATA 	Keypress: i
92.0346 	CRITICAL 	Final keypress: i
92.3009 	CRITICAL 	Stim: Glorious
92.8185 	DATA 	Keypress: e
92.8186 	CRITICAL 	Final keypress: e
93.0848 	CRITICAL 	Stim: Lovely
93.6357 	DATA 	Keypress: e
93.6358 	CRITICAL 	Final keypress: e
93.9021 	CRITICAL 	Stim: Horrible
94.3696 	DATA 	Keypress: e
94.8199 	DATA 	Keypress: i
94.8200 	CRITICAL 	Final keypress: i
95.0863 	CRITICAL 	Stim: Lovely
95.6872 	DATA 	Keypress: e
95.6873 	CRITICAL 	Final keypress: e
95.9536 	CRITICAL 	Stim: Humiliate
96.7714 	DATA 	Keypress: i
96.7715 	CRITICAL 	Final keypress: i
97.0377 	CRITICAL 	Stim: Painful
97.9723 	DATA 	Keypress: i
97.9724 	CRITICAL 	Final keypress: i
98.2386 	CRITICAL 	Stim: Humiliate
98.8396 	DATA 	Keypress: i
98.8397 	CRITICAL 	Final keypress: i
99.1059 	CRITICAL 	Stim: Wonderful
99.8570 	DATA 	Keypress: e
99.8571 	CRITICAL 	Final keypress: e
100.1233 	CRITICAL 	Stim: Agony
101.4415 	DATA 	Keypress: i
101.4416 	CRITICAL 	Final keypress: i
101.7078 	CRITICAL 	Stim: Tragic
102.9426 	DATA 	Keypress: i
102.9427 	CRITICAL 	Final keypress: i
103.2089 	CRITICAL 	Stim: Horrible
103.7266 	DATA 	Keypress: i
103.7266 	CRITICAL 	Final keypress: i
103.9928 	CRITICAL 	Stim: Superb
104.6105 	DATA 	Keypress: e
104.6106 	CRITICAL 	Final keypress: e
104.8768 	CRITICAL 	Stim: Joyful
105.4444 	DATA 	Keypress: e
105.4445 	CRITICAL 	Final keypress: e
105.7108 	CRITICAL 	Stim: Agony
106.4785 	DATA 	Keypress: i
106.4786 	CRITICAL 	Final keypress: i
106.7449 	CRITICAL 	Stim: Marvelous
107.3125 	DATA 	Keypress: e
107.3126 	CRITICAL 	Final keypress: e
107.5788 	CRITICAL 	Stim: Beautiful
108.1798 	DATA 	Keypress: e
108.1799 	CRITICAL 	Final keypress: e
108.4461 	CRITICAL 	Stim: Superb
108.8970 	DATA 	Keypress: e
108.8971 	CRITICAL 	Final keypress: e
109.1633 	CRITICAL 	Stim: Joyful
109.6142 	DATA 	Keypress: e
109.6143 	CRITICAL 	Final keypress: e
109.8805 	CRITICAL 	***Block 3 Instructions***
117.5195 	DATA 	Keypress: space
117.5195 	CRITICAL 	***Block 3 Experiment***
117.5196 	CRITICAL 	Stim: Glorious
118.6716 	DATA 	Keypress: e
118.6717 	CRITICAL 	Final keypress: e
118.9373 	CRITICAL 	Stim: Beautiful
119.4722 	DATA 	Keypress: e
119.4723 	CRITICAL 	Final keypress: e
119.7378 	CRITICAL 	Stim: Joyful
120.3061 	DATA 	Keypress: e
120.3062 	CRITICAL 	Final keypress: e
