8.3959 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
1.4951 	CRITICAL 	***Begin Experiment***
1.4951 	CRITICAL 	***Randomization: black_1st***
1.4951 	CRITICAL 	***Block 1 Instructions***
53.0706 	DATA 	Keypress: space
74.7194 	DATA 	Keypress: space
74.7194 	CRITICAL 	***Block 1 Experiment***
74.7195 	CRITICAL 	Stim: bf14_nc.jpg
76.2376 	DATA 	Keypress: e
76.2377 	CRITICAL 	Final keypress: e
76.5043 	CRITICAL 	Stim: wf6_nc.jpg
77.2550 	DATA 	Keypress: i
77.2551 	CRITICAL 	Final keypress: i
77.5214 	CRITICAL 	Stim: wm1_nc.jpg
78.2724 	DATA 	Keypress: i
78.2724 	CRITICAL 	Final keypress: i
78.5388 	CRITICAL 	Stim: bm56_nc.jpg
79.1730 	DATA 	Keypress: e
79.1731 	CRITICAL 	Final keypress: e
79.4394 	CRITICAL 	Stim: wf6_nc.jpg
80.1904 	DATA 	Keypress: i
80.1905 	CRITICAL 	Final keypress: i
80.4568 	CRITICAL 	Stim: bm23_nc.jpg
81.0744 	DATA 	Keypress: e
81.0744 	CRITICAL 	Final keypress: e
81.3408 	CRITICAL 	Stim: bm14_nc.jpg
81.8916 	DATA 	Keypress: e
81.8917 	CRITICAL 	Final keypress: e
82.1581 	CRITICAL 	Stim: bm23_nc.jpg
82.6922 	DATA 	Keypress: e
82.6923 	CRITICAL 	Final keypress: e
82.9586 	CRITICAL 	Stim: wf3_nc.jpg
83.6095 	DATA 	Keypress: i
83.6096 	CRITICAL 	Final keypress: i
83.8760 	CRITICAL 	Stim: wf2_nc.jpg
84.4935 	DATA 	Keypress: i
84.4936 	CRITICAL 	Final keypress: i
84.7599 	CRITICAL 	Stim: bm14_nc.jpg
85.3442 	DATA 	Keypress: e
85.3442 	CRITICAL 	Final keypress: e
85.6105 	CRITICAL 	Stim: wm4_nc.jpg
86.2781 	DATA 	Keypress: i
86.2782 	CRITICAL 	Final keypress: i
86.5445 	CRITICAL 	Stim: wm6_nc.jpg
87.2622 	DATA 	Keypress: i
87.2622 	CRITICAL 	Final keypress: i
87.5286 	CRITICAL 	Stim: bf56_nc.jpg
88.0794 	DATA 	Keypress: e
88.0795 	CRITICAL 	Final keypress: e
88.3458 	CRITICAL 	Stim: bf23_nc.jpg
88.9300 	DATA 	Keypress: e
88.9301 	CRITICAL 	Final keypress: e
89.1964 	CRITICAL 	Stim: bm56_nc.jpg
89.8139 	DATA 	Keypress: e
89.8140 	CRITICAL 	Final keypress: e
90.0804 	CRITICAL 	Stim: wf3_nc.jpg
90.8313 	DATA 	Keypress: i
90.8314 	CRITICAL 	Final keypress: i
91.0978 	CRITICAL 	Stim: wm6_nc.jpg
91.7820 	DATA 	Keypress: i
91.7821 	CRITICAL 	Final keypress: i
92.0485 	CRITICAL 	Stim: wm1_nc.jpg
92.6660 	DATA 	Keypress: i
92.6661 	CRITICAL 	Final keypress: i
92.9324 	CRITICAL 	Stim: bf14_nc.jpg
93.5834 	DATA 	Keypress: e
93.5834 	CRITICAL 	Final keypress: e
93.8498 	CRITICAL 	***Block 2 Instructions***
103.4733 	DATA 	Keypress: space
103.4733 	CRITICAL 	***Block 2 Experiment***
103.4734 	CRITICAL 	Stim: Terrible
105.3585 	DATA 	Keypress: i
105.3586 	CRITICAL 	Final keypress: i
105.6249 	CRITICAL 	Stim: Nasty
106.7928 	DATA 	Keypress: i
106.7929 	CRITICAL 	Final keypress: i
107.0592 	CRITICAL 	Stim: Glorious
108.0271 	DATA 	Keypress: e
108.0272 	CRITICAL 	Final keypress: e
108.2934 	CRITICAL 	Stim: Lovely
108.8943 	DATA 	Keypress: e
108.8944 	CRITICAL 	Final keypress: e
109.1607 	CRITICAL 	Stim: Horrible
109.9451 	DATA 	Keypress: i
109.9452 	CRITICAL 	Final keypress: i
110.2114 	CRITICAL 	Stim: Lovely
111.0125 	DATA 	Keypress: e
111.0126 	CRITICAL 	Final keypress: e
111.2789 	CRITICAL 	Stim: Humiliate
112.1300 	DATA 	Keypress: i
112.1301 	CRITICAL 	Final keypress: i
112.3963 	CRITICAL 	Stim: Painful
113.0640 	DATA 	Keypress: i
113.0641 	CRITICAL 	Final keypress: i
113.3306 	CRITICAL 	Stim: Humiliate
113.9146 	DATA 	Keypress: i
113.9147 	CRITICAL 	Final keypress: i
114.1809 	CRITICAL 	Stim: Wonderful
114.7986 	DATA 	Keypress: e
114.7986 	CRITICAL 	Final keypress: e
115.0649 	CRITICAL 	Stim: Agony
115.7493 	DATA 	Keypress: i
115.7494 	CRITICAL 	Final keypress: i
116.0156 	CRITICAL 	Stim: Tragic
116.6332 	DATA 	Keypress: i
116.6333 	CRITICAL 	Final keypress: i
116.8995 	CRITICAL 	Stim: Horrible
117.7006 	DATA 	Keypress: i
117.7007 	CRITICAL 	Final keypress: i
117.9670 	CRITICAL 	Stim: Superb
118.6513 	DATA 	Keypress: e
118.6514 	CRITICAL 	Final keypress: e
118.9176 	CRITICAL 	Stim: Joyful
119.9856 	DATA 	Keypress: i
121.7035 	DATA 	Keypress: e
