7.8929 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
1.4945 	CRITICAL 	***Begin Experiment***
1.4946 	CRITICAL 	***Randomization: white_1st***
1.4946 	CRITICAL 	***Block 1 Instructions***
25.1680 	DATA 	Keypress: return
26.5523 	DATA 	Keypress: space
33.5075 	DATA 	Keypress: space
33.5075 	CRITICAL 	***Block 1 Experiment***
33.5076 	CRITICAL 	Stim: bf23_nc.jpg
34.3585 	DATA 	Keypress: i
34.3586 	CRITICAL 	Final keypress: i
34.6253 	CRITICAL 	Stim: wm4_nc.jpg
35.2592 	DATA 	Keypress: e
35.2593 	CRITICAL 	Final keypress: e
35.5257 	CRITICAL 	Stim: wf2_nc.jpg
36.4267 	DATA 	Keypress: e
36.4268 	CRITICAL 	Final keypress: e
36.6931 	CRITICAL 	Stim: bm56_nc.jpg
37.2774 	DATA 	Keypress: i
37.2774 	CRITICAL 	Final keypress: i
37.5438 	CRITICAL 	Stim: wm6_nc.jpg
38.0446 	DATA 	Keypress: e
38.0447 	CRITICAL 	Final keypress: e
38.3110 	CRITICAL 	Stim: wf2_nc.jpg
39.0287 	DATA 	Keypress: e
39.0287 	CRITICAL 	Final keypress: e
39.2951 	CRITICAL 	Stim: bm56_nc.jpg
39.8292 	DATA 	Keypress: i
39.8293 	CRITICAL 	Final keypress: i
40.0957 	CRITICAL 	Stim: wm6_nc.jpg
40.6465 	DATA 	Keypress: e
40.6466 	CRITICAL 	Final keypress: e
40.9129 	CRITICAL 	Stim: bm23_nc.jpg
41.4638 	DATA 	Keypress: i
41.4639 	CRITICAL 	Final keypress: i
41.7302 	CRITICAL 	Stim: bf56_nc.jpg
42.6480 	DATA 	Keypress: i
42.6481 	CRITICAL 	Final keypress: i
42.9144 	CRITICAL 	Stim: wf6_nc.jpg
43.5487 	DATA 	Keypress: e
43.5488 	CRITICAL 	Final keypress: e
43.8151 	CRITICAL 	Stim: wm4_nc.jpg
44.3993 	DATA 	Keypress: e
44.3994 	CRITICAL 	Final keypress: e
44.6657 	CRITICAL 	Stim: wf6_nc.jpg
45.1999 	DATA 	Keypress: e
45.2000 	CRITICAL 	Final keypress: e
45.4663 	CRITICAL 	Stim: wm1_nc.jpg
46.1005 	DATA 	Keypress: e
46.1006 	CRITICAL 	Final keypress: e
46.3670 	CRITICAL 	Stim: bf14_nc.jpg
46.9178 	DATA 	Keypress: i
