18.5808 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
1.5044 	CRITICAL 	***Begin Experiment***
1.5044 	CRITICAL 	***Randomization: white_1st***
1.5044 	CRITICAL 	***Block 1 Instructions***
28.8033 	DATA 	Keypress: space
52.2368 	DATA 	Keypress: space
52.2369 	CRITICAL 	***Block 1 Experiment***
52.2369 	CRITICAL 	Stim: bf23_nc.jpg
53.2712 	DATA 	Keypress: i
53.2713 	CRITICAL 	Final keypress: i
53.5380 	CRITICAL 	Stim: wm4_nc.jpg
54.4054 	DATA 	Keypress: e
54.4055 	CRITICAL 	Final keypress: e
54.6718 	CRITICAL 	Stim: wf2_nc.jpg
55.3561 	DATA 	Keypress: e
55.3561 	CRITICAL 	Final keypress: e
55.6226 	CRITICAL 	Stim: bm56_nc.jpg
56.2901 	DATA 	Keypress: i
56.2901 	CRITICAL 	Final keypress: i
56.5565 	CRITICAL 	Stim: wm6_nc.jpg
57.4909 	DATA 	Keypress: e
57.4910 	CRITICAL 	Final keypress: e
57.7573 	CRITICAL 	Stim: wf2_nc.jpg
59.4757 	DATA 	Keypress: e
59.4757 	CRITICAL 	Final keypress: e
59.7421 	CRITICAL 	Stim: bm56_nc.jpg
60.3430 	DATA 	Keypress: i
60.3430 	CRITICAL 	Final keypress: i
60.6094 	CRITICAL 	Stim: wm6_nc.jpg
61.2936 	DATA 	Keypress: e
61.2937 	CRITICAL 	Final keypress: e
61.5601 	CRITICAL 	Stim: bm23_nc.jpg
62.3110 	DATA 	Keypress: i
62.3111 	CRITICAL 	Final keypress: i
62.5775 	CRITICAL 	Stim: bf56_nc.jpg
63.4785 	DATA 	Keypress: i
63.4786 	CRITICAL 	Final keypress: i
63.7450 	CRITICAL 	Stim: wf6_nc.jpg
64.4125 	DATA 	Keypress: e
64.4126 	CRITICAL 	Final keypress: e
64.6790 	CRITICAL 	Stim: wm4_nc.jpg
65.3632 	DATA 	Keypress: e
65.3633 	CRITICAL 	Final keypress: e
65.6296 	CRITICAL 	Stim: wf6_nc.jpg
66.1471 	DATA 	Keypress: e
66.1472 	CRITICAL 	Final keypress: e
66.4135 	CRITICAL 	Stim: wm1_nc.jpg
66.9811 	DATA 	Keypress: e
66.9811 	CRITICAL 	Final keypress: e
67.2475 	CRITICAL 	Stim: bf14_nc.jpg
67.8483 	DATA 	Keypress: i
67.8484 	CRITICAL 	Final keypress: i
68.1148 	CRITICAL 	Stim: bm14_nc.jpg
68.6822 	DATA 	Keypress: i
68.6823 	CRITICAL 	Final keypress: i
68.9487 	CRITICAL 	Stim: bm23_nc.jpg
69.5829 	DATA 	Keypress: i
69.5830 	CRITICAL 	Final keypress: i
69.8493 	CRITICAL 	Stim: bf23_nc.jpg
70.4835 	DATA 	Keypress: i
70.4836 	CRITICAL 	Final keypress: i
70.7500 	CRITICAL 	Stim: wm1_nc.jpg
71.3842 	DATA 	Keypress: e
71.3843 	CRITICAL 	Final keypress: e
71.6506 	CRITICAL 	Stim: bm14_nc.jpg
72.3015 	DATA 	Keypress: i
72.3016 	CRITICAL 	Final keypress: i
72.5680 	CRITICAL 	***Block 2 Instructions***
79.1560 	DATA 	Keypress: space
79.1560 	CRITICAL 	***Block 2 Experiment***
79.1561 	CRITICAL 	Stim: Terrible
80.0905 	DATA 	Keypress: i
