29.2772 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
156.4683 	DATA 	Keypress: space
156.4684 	CRITICAL 	***Block 5 Experiment***
156.4684 	CRITICAL 	Stim: bf14_nc.jpg
157.2694 	DATA 	Keypress: e
157.2695 	CRITICAL 	Final keypress: e
157.5359 	CRITICAL 	Stim: wf6_nc.jpg
158.1367 	DATA 	Keypress: i
158.1368 	CRITICAL 	Final keypress: i
158.4031 	CRITICAL 	Stim: wm1_nc.jpg
159.1374 	DATA 	Keypress: i
159.1375 	CRITICAL 	Final keypress: i
159.4038 	CRITICAL 	Stim: bm56_nc.jpg
160.0547 	DATA 	Keypress: e
160.0548 	CRITICAL 	Final keypress: e
160.3211 	CRITICAL 	Stim: wf6_nc.jpg
161.3724 	DATA 	Keypress: i
161.3724 	CRITICAL 	Final keypress: i
161.6388 	CRITICAL 	Stim: bm23_nc.jpg
162.2563 	DATA 	Keypress: e
162.2564 	CRITICAL 	Final keypress: e
162.5227 	CRITICAL 	Stim: bm14_nc.jpg
163.1572 	DATA 	Keypress: e
163.1573 	CRITICAL 	Final keypress: e
163.4234 	CRITICAL 	Stim: bm23_nc.jpg
163.9409 	DATA 	Keypress: e
163.9410 	CRITICAL 	Final keypress: e
164.2073 	CRITICAL 	Stim: wf3_nc.jpg
164.9082 	DATA 	Keypress: i
164.9083 	CRITICAL 	Final keypress: i
165.1747 	CRITICAL 	Stim: wf2_nc.jpg
165.8923 	DATA 	Keypress: i
165.8923 	CRITICAL 	Final keypress: i
166.1587 	CRITICAL 	Stim: bm14_nc.jpg
166.7429 	DATA 	Keypress: e
166.7430 	CRITICAL 	Final keypress: e
167.0093 	CRITICAL 	Stim: wm4_nc.jpg
167.6769 	DATA 	Keypress: i
167.6770 	CRITICAL 	Final keypress: i
167.9433 	CRITICAL 	Stim: wm6_nc.jpg
168.6111 	DATA 	Keypress: i
168.6112 	CRITICAL 	Final keypress: i
168.8773 	CRITICAL 	Stim: bf56_nc.jpg
169.5282 	DATA 	Keypress: e
169.5283 	CRITICAL 	Final keypress: e
169.7946 	CRITICAL 	Stim: bf23_nc.jpg
170.3955 	DATA 	Keypress: e
170.3956 	CRITICAL 	Final keypress: e
170.6619 	CRITICAL 	Stim: bm56_nc.jpg
171.2128 	DATA 	Keypress: e
171.2129 	CRITICAL 	Final keypress: e
171.4792 	CRITICAL 	Stim: wf3_nc.jpg
172.0634 	DATA 	Keypress: i
172.0635 	CRITICAL 	Final keypress: i
172.3298 	CRITICAL 	Stim: wm6_nc.jpg
172.9140 	DATA 	Keypress: i
172.9141 	CRITICAL 	Final keypress: i
173.1804 	CRITICAL 	Stim: wm1_nc.jpg
173.7980 	DATA 	Keypress: i
173.7981 	CRITICAL 	Final keypress: i
174.0644 	CRITICAL 	Stim: bf14_nc.jpg
174.6819 	DATA 	Keypress: e
174.6820 	CRITICAL 	Final keypress: e
174.9484 	CRITICAL 	***Block 6 Instructions***
178.7010 	DATA 	Keypress: space
178.7011 	CRITICAL 	***Block 6 Experiment***
178.7011 	CRITICAL 	Stim: bf23_nc.jpg
179.6362 	DATA 	Keypress: e
179.6363 	CRITICAL 	Final keypress: e
179.9020 	CRITICAL 	Stim: Terrible
180.6370 	DATA 	Keypress: i
180.6371 	CRITICAL 	Final keypress: i
180.9026 	CRITICAL 	Stim: wm4_nc.jpg
182.4882 	DATA 	Keypress: i
182.4883 	CRITICAL 	Final keypress: i
182.7540 	CRITICAL 	Stim: Painful
183.7893 	DATA 	Keypress: i
183.7894 	CRITICAL 	Final keypress: i
184.0549 	CRITICAL 	Stim: bm56_nc.jpg
184.9066 	DATA 	Keypress: e
184.9067 	CRITICAL 	Final keypress: e
185.1724 	CRITICAL 	Stim: Humiliate
185.8074 	DATA 	Keypress: i
185.8075 	CRITICAL 	Final keypress: i
186.0730 	CRITICAL 	Stim: bf56_nc.jpg
186.8580 	DATA 	Keypress: e
186.8581 	CRITICAL 	Final keypress: e
187.1238 	CRITICAL 	Stim: Joyful
187.8755 	DATA 	Keypress: e
187.8756 	CRITICAL 	Final keypress: e
188.1412 	CRITICAL 	Stim: wm1_nc.jpg
188.8262 	DATA 	Keypress: i
188.8263 	CRITICAL 	Final keypress: i
189.0919 	CRITICAL 	Stim: bm23_nc.jpg
189.8268 	DATA 	Keypress: e
189.8269 	CRITICAL 	Final keypress: e
190.0926 	CRITICAL 	Stim: Beautiful
190.9444 	DATA 	Keypress: e
190.9445 	CRITICAL 	Final keypress: e
191.2101 	CRITICAL 	Stim: Nasty
191.8451 	DATA 	Keypress: i
191.8452 	CRITICAL 	Final keypress: i
192.1107 	CRITICAL 	Stim: wm6_nc.jpg
192.7289 	DATA 	Keypress: i
192.7290 	CRITICAL 	Final keypress: i
192.9947 	CRITICAL 	Stim: wf3_nc.jpg
193.6963 	DATA 	Keypress: i
193.6964 	CRITICAL 	Final keypress: i
193.9621 	CRITICAL 	Stim: Marvelous
194.8473 	DATA 	Keypress: e
194.8474 	CRITICAL 	Final keypress: e
195.1129 	CRITICAL 	Stim: bf14_nc.jpg
196.0647 	DATA 	Keypress: e
196.0648 	CRITICAL 	Final keypress: e
196.3304 	CRITICAL 	Stim: Tragic
197.0321 	DATA 	Keypress: i
197.0322 	CRITICAL 	Final keypress: i
197.2978 	CRITICAL 	Stim: wf6_nc.jpg
197.9994 	DATA 	Keypress: i
197.9995 	CRITICAL 	Final keypress: i
198.2651 	CRITICAL 	Stim: Wonderful
199.2504 	DATA 	Keypress: e
199.2505 	CRITICAL 	Final keypress: e
199.5161 	CRITICAL 	Stim: Lovely
200.1344 	DATA 	Keypress: e
200.1345 	CRITICAL 	Final keypress: e
200.4000 	CRITICAL 	***Block 7 Instructions***
202.7851 	DATA 	Keypress: space
202.7851 	CRITICAL 	***Block 7 Experiment***
202.7852 	CRITICAL 	Stim: Joyful
203.7537 	DATA 	Keypress: e
203.7538 	CRITICAL 	Final keypress: e
204.0194 	CRITICAL 	Stim: wm6_nc.jpg
204.8543 	DATA 	Keypress: i
204.8544 	CRITICAL 	Final keypress: i
205.1201 	CRITICAL 	Stim: bf14_nc.jpg
205.7884 	DATA 	Keypress: e
205.7884 	CRITICAL 	Final keypress: e
206.0541 	CRITICAL 	Stim: Superb
207.1895 	DATA 	Keypress: e
207.1896 	CRITICAL 	Final keypress: e
207.4551 	CRITICAL 	Stim: bm23_nc.jpg
208.0566 	DATA 	Keypress: e
208.0567 	CRITICAL 	Final keypress: e
208.3224 	CRITICAL 	Stim: wm4_nc.jpg
208.9406 	DATA 	Keypress: i
208.9407 	CRITICAL 	Final keypress: i
209.2064 	CRITICAL 	Stim: wf2_nc.jpg
209.8580 	DATA 	Keypress: i
209.8581 	CRITICAL 	Final keypress: i
210.1237 	CRITICAL 	Stim: Tragic
210.9255 	DATA 	Keypress: i
210.9256 	CRITICAL 	Final keypress: i
211.1911 	CRITICAL 	Stim: bm14_nc.jpg
211.7760 	DATA 	Keypress: e
211.7761 	CRITICAL 	Final keypress: e
212.0417 	CRITICAL 	Stim: wf2_nc.jpg
212.7601 	DATA 	Keypress: i
212.7602 	CRITICAL 	Final keypress: i
213.0258 	CRITICAL 	Stim: Nasty
213.9777 	DATA 	Keypress: i
213.9778 	CRITICAL 	Final keypress: i
214.2433 	CRITICAL 	Stim: wm4_nc.jpg
214.9283 	DATA 	Keypress: i
214.9284 	CRITICAL 	Final keypress: i
215.1941 	CRITICAL 	Stim: Glorious
215.8292 	DATA 	Keypress: e
215.8293 	CRITICAL 	Final keypress: e
216.0947 	CRITICAL 	Stim: bm56_nc.jpg
216.5961 	DATA 	Keypress: e
216.5962 	CRITICAL 	Final keypress: e
216.8619 	CRITICAL 	Stim: wm6_nc.jpg
217.4801 	DATA 	Keypress: i
217.4802 	CRITICAL 	Final keypress: i
217.7459 	CRITICAL 	Stim: Glorious
218.3475 	DATA 	Keypress: e
218.3476 	CRITICAL 	Final keypress: e
218.6131 	CRITICAL 	Stim: bm14_nc.jpg
219.1480 	DATA 	Keypress: e
219.1481 	CRITICAL 	Final keypress: e
219.4137 	CRITICAL 	Stim: Awful
220.2823 	DATA 	Keypress: i
220.2823 	CRITICAL 	Final keypress: i
220.5479 	CRITICAL 	Stim: Beautiful
221.1328 	DATA 	Keypress: e
221.1329 	CRITICAL 	Final keypress: e
221.3985 	CRITICAL 	Stim: Wonderful
222.2170 	DATA 	Keypress: e
222.2171 	CRITICAL 	Final keypress: e
222.4826 	CRITICAL 	Stim: Horrible
223.0676 	DATA 	Keypress: i
223.0677 	CRITICAL 	Final keypress: i
223.3332 	CRITICAL 	Stim: Terrible
223.9516 	DATA 	Keypress: i
223.9517 	CRITICAL 	Final keypress: i
224.2172 	CRITICAL 	Stim: bm56_nc.jpg
224.8521 	DATA 	Keypress: e
224.8522 	CRITICAL 	Final keypress: e
225.1178 	CRITICAL 	Stim: bf56_nc.jpg
225.7861 	DATA 	Keypress: e
225.7862 	CRITICAL 	Final keypress: e
226.0519 	CRITICAL 	Stim: Pleasure
226.9037 	DATA 	Keypress: e
226.9038 	CRITICAL 	Final keypress: e
227.1693 	CRITICAL 	Stim: Lovely
227.8377 	DATA 	Keypress: i
228.5382 	DATA 	Keypress: e
228.5382 	CRITICAL 	Final keypress: e
228.8038 	CRITICAL 	Stim: bm23_nc.jpg
229.4387 	DATA 	Keypress: e
229.4388 	CRITICAL 	Final keypress: e
229.7045 	CRITICAL 	Stim: wf6_nc.jpg
230.3227 	DATA 	Keypress: i
230.3228 	CRITICAL 	Final keypress: i
230.5884 	CRITICAL 	Stim: Nasty
231.6071 	DATA 	Keypress: i
231.6072 	CRITICAL 	Final keypress: i
231.8727 	CRITICAL 	Stim: bf56_nc.jpg
232.5076 	DATA 	Keypress: e
232.5077 	CRITICAL 	Final keypress: e
232.7734 	CRITICAL 	Stim: Humiliate
233.9087 	DATA 	Keypress: i
233.9088 	CRITICAL 	Final keypress: i
234.1744 	CRITICAL 	Stim: bf23_nc.jpg
234.8927 	DATA 	Keypress: e
234.8927 	CRITICAL 	Final keypress: e
235.1584 	CRITICAL 	Stim: Horrible
236.3440 	DATA 	Keypress: i
236.3441 	CRITICAL 	Final keypress: i
236.6095 	CRITICAL 	Stim: wf3_nc.jpg
237.2611 	DATA 	Keypress: i
237.2611 	CRITICAL 	Final keypress: i
237.5268 	CRITICAL 	Stim: Superb
238.2118 	DATA 	Keypress: e
238.2119 	CRITICAL 	Final keypress: e
238.4775 	CRITICAL 	Stim: wf3_nc.jpg
239.0790 	DATA 	Keypress: i
239.0791 	CRITICAL 	Final keypress: i
239.3448 	CRITICAL 	Stim: Joyful
240.2466 	DATA 	Keypress: e
240.2467 	CRITICAL 	Final keypress: e
240.5123 	CRITICAL 	Stim: wf6_nc.jpg
241.3640 	DATA 	Keypress: i
241.3641 	CRITICAL 	Final keypress: i
241.6297 	CRITICAL 	Stim: Painful
242.9819 	DATA 	Keypress: i
242.9820 	CRITICAL 	Final keypress: i
243.2476 	CRITICAL 	Stim: Terrible
243.8992 	DATA 	Keypress: i
243.8993 	CRITICAL 	Final keypress: i
244.1649 	DATA 	***End of Run***
253.2881 	DATA 	Keypress: escape
