14.1363 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1680, 1050]. Using actual size
1.5206 	CRITICAL 	***Begin Experiment***
1.5206 	CRITICAL 	***Randomization: black_1st***
1.5206 	CRITICAL 	***Block 1 Instructions***
25.2836 	DATA 	Keypress: space
33.7230 	DATA 	Keypress: space
33.7230 	CRITICAL 	***Block 1 Experiment***
33.7231 	CRITICAL 	Stim: bf14_nc.jpg
34.5406 	DATA 	Keypress: e
34.5407 	CRITICAL 	Final keypress: e
34.8074 	CRITICAL 	Stim: wf6_nc.jpg
35.4080 	DATA 	Keypress: i
35.4081 	CRITICAL 	Final keypress: i
35.6744 	CRITICAL 	Stim: wm1_nc.jpg
36.2419 	DATA 	Keypress: i
36.2419 	CRITICAL 	Final keypress: i
36.5083 	CRITICAL 	Stim: bm56_nc.jpg
37.0758 	DATA 	Keypress: e
37.0759 	CRITICAL 	Final keypress: e
37.3422 	CRITICAL 	Stim: wf6_nc.jpg
37.8931 	DATA 	Keypress: i
37.8932 	CRITICAL 	Final keypress: i
38.1595 	CRITICAL 	Stim: bm23_nc.jpg
38.6936 	DATA 	Keypress: e
38.6937 	CRITICAL 	Final keypress: e
38.9600 	CRITICAL 	Stim: bm14_nc.jpg
39.4441 	DATA 	Keypress: e
39.4442 	CRITICAL 	Final keypress: e
39.7106 	CRITICAL 	Stim: bm23_nc.jpg
40.2280 	DATA 	Keypress: e
40.2281 	CRITICAL 	Final keypress: e
40.4945 	CRITICAL 	Stim: wf3_nc.jpg
41.0788 	DATA 	Keypress: i
41.0789 	CRITICAL 	Final keypress: i
41.3451 	CRITICAL 	Stim: wf2_nc.jpg
41.9126 	DATA 	Keypress: i
41.9127 	CRITICAL 	Final keypress: i
42.1790 	CRITICAL 	Stim: bm14_nc.jpg
42.7465 	DATA 	Keypress: e
42.7466 	CRITICAL 	Final keypress: e
43.0129 	CRITICAL 	Stim: wm4_nc.jpg
43.6471 	DATA 	Keypress: i
43.6472 	CRITICAL 	Final keypress: i
43.9136 	CRITICAL 	Stim: wm6_nc.jpg
44.8313 	DATA 	Keypress: i
44.8314 	CRITICAL 	Final keypress: i
45.0978 	CRITICAL 	Stim: bf56_nc.jpg
45.8154 	DATA 	Keypress: e
45.8154 	CRITICAL 	Final keypress: e
46.0818 	CRITICAL 	Stim: bf23_nc.jpg
46.6826 	DATA 	Keypress: e
46.6827 	CRITICAL 	Final keypress: e
46.9491 	CRITICAL 	Stim: bm56_nc.jpg
47.5499 	DATA 	Keypress: e
47.5500 	CRITICAL 	Final keypress: e
47.8164 	CRITICAL 	Stim: wf3_nc.jpg
48.5840 	DATA 	Keypress: i
48.5841 	CRITICAL 	Final keypress: i
48.8504 	CRITICAL 	Stim: wm6_nc.jpg
49.6681 	DATA 	Keypress: i
49.6682 	CRITICAL 	Final keypress: i
49.9345 	CRITICAL 	Stim: wm1_nc.jpg
50.5354 	DATA 	Keypress: i
50.5355 	CRITICAL 	Final keypress: i
50.8018 	CRITICAL 	Stim: bf14_nc.jpg
51.3693 	DATA 	Keypress: e
51.3694 	CRITICAL 	Final keypress: e
51.6358 	CRITICAL 	***Block 2 Instructions***
55.1049 	DATA 	Keypress: space
55.1050 	CRITICAL 	***Block 2 Experiment***
55.1050 	CRITICAL 	Stim: Terrible
55.9394 	DATA 	Keypress: e
57.5072 	DATA 	Keypress: i
57.5072 	CRITICAL 	Final keypress: i
57.7736 	CRITICAL 	Stim: Nasty
58.5245 	DATA 	Keypress: i
58.5246 	CRITICAL 	Final keypress: i
58.7909 	CRITICAL 	Stim: Glorious
59.5753 	DATA 	Keypress: e
59.5754 	CRITICAL 	Final keypress: e
59.8416 	CRITICAL 	Stim: Lovely
60.8762 	DATA 	Keypress: e
60.8763 	CRITICAL 	Final keypress: e
61.1426 	CRITICAL 	Stim: Horrible
61.7602 	DATA 	Keypress: i
61.7603 	CRITICAL 	Final keypress: i
62.0265 	CRITICAL 	Stim: Lovely
62.8610 	DATA 	Keypress: e
62.8611 	CRITICAL 	Final keypress: e
63.1273 	CRITICAL 	Stim: Humiliate
64.8624 	DATA 	Keypress: i
64.8625 	CRITICAL 	Final keypress: i
65.1287 	CRITICAL 	Stim: Painful
65.7966 	DATA 	Keypress: i
65.7967 	CRITICAL 	Final keypress: i
66.0627 	CRITICAL 	Stim: Humiliate
66.5803 	DATA 	Keypress: i
66.5804 	CRITICAL 	Final keypress: i
66.8467 	CRITICAL 	Stim: Wonderful
67.4809 	DATA 	Keypress: e
67.4810 	CRITICAL 	Final keypress: e
